"";"text";"author";"poem"
"80";"
Malas manos tomaron tu vida desde el día
en que, a una señal de astros, dejara su plantel
nevado de azucenas. En gozo florecía.
Malas manos entraron trágicamente en él.
Y yo dije al Señor: ""Por las sendas mortales
le llevan, ¡sombra amada que no saben guiar!
¡Arráncalo, Señor, a esas manos fatales
o le hundes en el largo sueño que sabes dar!
""¡No le puedo gritar, no le puedo seguir!
Su barca empuja un negro viento de tempestad.
Retórnalo a mis brazos o le siegas en flor"".
Se detuvo la barca rosa de su vivir...
¿Que no sé del amor, que no tuve piedad?
¡Tú, que vas a juzgarme, lo comprendes, Señor!";"gabriela_mistral";"malas_manos_tomaron_tu_vida"
"81";"
Manitas de los niños, 
manitas pedigüeñas, 
de los valles del mundo 
sois dueñas. 
Manitas de los niños 
que al granado se tienden, 
por vosotros las frutas 
se encienden. 
Y los panales llenos 
de su carga se ofenden. 
¡Y los hombres que pasan 
no entienden! 
Manitas blancas, hechas 
como de suave harina, 
la espiga por tocaros 
se inclina. 
Manitas extendidas, 
piñón, caracolitos, 
bendito quien os colme, 
¡bendito! 
Benditos los que oyendo 
que parecéis un grito, 
os devuelvan al mundo: 
¡benditos!";"gabriela_mistral";"manitas"
"82";"
Duérmete, mi niño, 
duérmete sonriendo, 
que es la ronda de astros 
quien te va meciendo. 
Gozaste la luz 
y fuiste feliz. 
Todo bien tuviste 
al tenerme a mí. 
Duérmete, mi niño, 
duérmete sonriendo, 
que es la Tierra amante 
quien te va meciendo. 
Miraste la ardiente 
rosa carmesí. 
Estrechaste al mundo: 
me estrechaste a mí. 
Duérmete, mi niño, 
duérmete sonriendo, 
que es Dios en la sombra 
el que va meciendo.";"gabriela_mistral";"me_tuviste"
"83";"
El mar sus millares de olas 
mece, divino. 
Oyendo a los mares amantes, 
mezo a mi niño. 
El viento errabundo en la noche 
mece los trigos. 
Oyendo a los vientos amantes, 
mezo a mi niño. 
Dios Padre sus miles de mundos 
mece sin ruido. 
Sintiendo su mano en la sombra 
mezo a mi niño.";"gabriela_mistral";"meciendo"
"84";"
Yo no quiero que a mi niña 
golondrina me la vuelvan; 
se hunde volando en el Cielo 
y no baja hasta mi estera; 
en el alero hace el nido 
y mis manos no la peinan. 
Yo no quiero que a mi niña 
golondrina me la vuelvan. 
Yo no quiero que a mi niña 
la vayan a hacer princesa. 
Con zapatitos de oro 
¿cómo juega en las praderas? 
Y cuando llegue la noche 
a mi lado no se acuesta... 
Yo no quiero que a mi niña 
la vayan a hacer princesa. 
Y menos quiero que un día 
me la vayan a hacer reina. 
La subirían al trono 
a donde mis pies no llegan. 
Cuando viniese la noche 
yo no podría mecerla... 
¡Yo no quiero que a mi niña 
me la vayan a hacer reina!";"gabriela_mistral";"miedo"
"85";"
Ha bajado la nieve, divina criatura, 
el valle a conocer. 
Ha bajado la nieve, mejor que las estrellas. 
¡Mirémosla caer! 
Viene calla-callando, cae y cae a las puertas 
y llama sin llamar. 
Así llega la Virgen, y así llegan los sueños. 
¡Mirémosla llegar! 
Ella deshace el nido grande que está en los cielos 
y ella lo hace volar. 
Plumas caen al valle, plumas a la llanada, 
plumas al olivar. 
Tal vez rompió, cayendo y cayendo, el mensaje 
de Dios Nuestro Señor. 
Tal vez era su manto, tal vez era su imagen, 
tal vez no más su amor.";"gabriela_mistral";"mientras_baja_la_nieve"
"86";"
Las montañas se deshacen, 
el ganado se ha perdido; 
el sol regresa a su fragua: 
todo el mundo se va huido. 
Se va borrando la huerta, 
la granja se ha sumergido 
y mi cordillera sume 
su cumbre y su grito vivo. 
Las criaturas resbalan 
de soslayo hacia el olvido, 
y también los dos rodamos 
hacia la noche, mi niño.";"gabriela_mistral";"noche"
"87";"
Padre Nuestro, que estás en los cielos, 
¡por qué te has olvidado de mí! 
Te acordaste del fruto en febrero, 
al llagarse su pulpa rubí. 
¡Llevo abierto también mi costado, 
y no quieres mirar hacia mí! 
Te acordaste del negro racimo, 
y lo diste al lagar carmesí; 
y aventaste las hojas del álamo, 
con tu aliento, en el aire sutil. 
¡Y en el ancho lagar de la muerte 
aun no quieres mi pecho oprimir! 
Caminando vi abrir las violetas; 
el falerno del viento bebí, 
y he bajado, amarillos, mis párpados, 
por no ver más enero ni abril. 
Y he apretado la boca, anegada 
de la estrofa que no he de exprimir. 
¡Has herido la nube de otoño 
y quieres volverte hacia mí! 
Me vendió el que besó mi mejilla; 
me negó por la túnica ruin. 
Yo en mis versos el rostro con sangre, 
como Tú sobre el paño, le di, 
y en mi noche del Huerto, me han sido 
Juan cobarde y el Ángel hostil. 
Ha venido el cansancio infinito 
a clavarse en mis ojos, al fin: 
el cansancio del día que muere 
y el del alba que debe venir; 
¡el cansancio del cielo de estaño 
y el cansancio del cielo de añil! 
Ahora suelto la mártir sandalia  
y las trenzas pidiendo dormir. 
Y perdida en la noche, levanto 
el clamor aprendido deTi: 
¡Padre Nuestro, que estás en los cielos, 
por qué te has olvidado de mí!";"gabriela_mistral";"nocturno"
"88";"
Madre, cuando sea grande, 
¡ay..., qué mozo el que tendrás! 
Te levantaré en mis brazos, 
como el zonda al herbazal. 
O te acostaré en las parvas 
o te cargaré hasta el mar 
o te subiré las cuestas 
o te dejaré al umbral. 
¿Y qué casal ha de hacerte 
tu niñito, tu titán, 
y qué sombra tan amante 
sus aleros van a dar? 
Yo te regaré una huerta 
y tu falda he de cansar 
con las frutas y las frutas 
que son mil y que son más. 
O mejor te haré tapices 
con la juncia de trenzar; 
o mejor tendré un molino 
que te hable haciendo el pan. 
Cuenta, cuenta las ventanas 
y las puertas del casal; 
cuenta, cuenta maravillas 
si las puedes tú contar...";"gabriela_mistral";"obrerito"
"89";"
Ya en la mitad de mis días espigo 
esta verdad con frescura de flor: 
la vida es oro y dulzura de trigo, 
es breve el odio e inmenso el amor. 
Mudemos ya por el verso sonriente 
aquel listado de sangre con hiel. 
Abren violetas divinas, y el viento 
desprende al valle un aliento de miel. 
Ahora no sólo comprendo al que reza; 
ahora comprendo al que rompe a cantar. 
La sed es larga, la cuesta es aviesa; 
pero en un lirio se enreda el mirar. 
Grávidos van nuestros ojos de llanto 
y un arroyuelo nos hace sonreír; 
por una alondra que erige su canto 
nos olvidamos que es duro morir. 
No hay nada ya que mis carnes taladre. 
Con el amor acabóse el hervir. 
Aún me apacienta el mirar de mi madre. 
¡Siento que Dios me va haciendo dormir!";"gabriela_mistral";"palabras_serenas"
"90";"
Dejaron un pan en la mesa, 
mitad quemado, mitad blanco, 
pellizcado encima y abierto 
en unos migajones de ampo. 
Me parece nuevo o como no visto, 
y otra cosa que él no me ha alimentado, 
pero volteando su miga, sonámbula, 
tacto y olor se me olvidaron. 
Huele a mi madre cuando dio su leche, 
huele a tres valles por donde he pasado: 
a Aconcagua, a Pátzcuaro, a Elqui, 
y a mis entrañas cuando yo canto. 
Otros olores no hay en la estancia 
y por eso él así me ha llamado; 
y no hay nadie tampoco en la casa 
sino este pan abierto en un plato, 
que con su cuerpo me reconoce 
y con el mío yo reconozco. 
Se ha comido en todos los climas 
el mismo pan en cien hermanos: 
pan de Coquimbo, pan de Oaxaca, 
pan de Santa Ana y de Santiago. 
En mis infancias yo le sabía 
forma de sol, de pez o de halo, 
y sabía mi mano su miga 
y el calor de pichón emplumado... 
Después le olvidé, hasta este día 
en que los dos nos encontramos, 
yo con mi cuerpo de Sara vieja 
y él con el suyo de cinco años. 
Amigos muertos con que comíalo 
en otros valles, sientan el vaho 
de un pan en septiembre molido 
y en agosto en Castilla segado. 
Es otro y es el que comimos 
en tierras donde se acostaron. 
Abro la miga y les doy su calor; 
lo volteo y les pongo su hálito. 
La mano tengo de él rebosada 
y la mirada puesta en mi mano; 
entrego un llanto arrepentido 
por el olvido de tantos años, 
y la cara se me envejece 
o me renace en este hallazgo. 
Como se halla vacía la casa, 
estemos juntos los reencontrados, 
sobre esta mesa sin carne y fruta, 
los dos en este silencio humano, 
hasta que seamos otra vez uno 
y nuestro día haya acabado...";"gabriela_mistral";"pan"
"91";"
Piececitos de niño, 
azulosos de frío, 
¡cómo os ven y no os cubren, 
Dios mío! 
¡Piececitos heridos 
por los guijarros todos, 
ultrajados de nieves 
y lodos! 
El hombre ciego ignora 
que por donde pasáis, 
una flor de luz viva 
dejáis; 
que allí donde ponéis 
la plantita sangrante, 
el nardo nace más 
fragante. 
Sed, puesto que marcháis 
por los caminos rectos, 
heroicos como sois 
perfectos. 
Piececitos de niño, 
dos joyitas sufrientes, 
¡cómo pasan sin veros 
las gentes!";"gabriela_mistral";"piececitos"
"92";"
I 
¡Un hijo, un hijo, un hijo! Yo quise un hijo tuyo 
y mío, allá en los días del éxtasis ardiente, 
en los que hasta mis huesos temblaron de tu arrullo 
y un ancho resplandor creció sobre mi frente. 
Decía: ¡un hijo!, como el árbol conmovido 
de primavera alarga sus yemas hacia el cielo. 
¡Un hijo con los ojos de Cristo engrandecidos, 
la frente de estupor y los labios de anhelo! 
Sus brazos en guirnalda a mi cuello trenzados; 
el río de mi vida bajando a él, fecundo, 
y mis entrañas como perfume derramado 
ungiendo con su marcha las colinas del mundo. 
Al cruzar una madre grávida, la miramos 
con los labios convulsos y los ojos de ruego, 
cuando en las multitudes con nuestro amor pasamos. 
¡Y un niño de ojos dulces nos dejó como ciegos! 
En las noches, insomne de dicha y de visiones, 
la lujuria de fuego no descendió a mi lecho. 
Para el que nacería vestido de canciones 
yo extendía mi brazo, yo ahuecaba mi pecho... 
El sol no parecíame, para bañarlo, intenso; 
mirándome, yo odiaba, por toscas, mis rodillas; 
mi corazón, confuso, temblaba al don inmenso; 
¡y un llanto de humildad regaba mis mejillas! 
Y no temí a la muerte, disgregadora impura; 
los ojos de él libraron los tuyos de la nada, 
y a la mañana espléndida o a la luz insegura 
yo hubiera caminado bajo de esa mirada... 
II 
Ahora tengo treinta años, y mis sienes jaspea 
la ceniza precoz de la muerte. En mis días, 
como la lluvia eterna de los polos, gotea 
la amargura con lágrimas lentas, salobre y fría. 
Mientras arde la llama del pino, sosegada, 
mirando a mis entrañas pienso qué hubiera sido 
un hijo mío, infante con mi boca cansada, 
mi amargo corazón y mi voz de vencido. 
Y con tu corazón, el fruto de veneno, 
y tus labios que hubieran otra vez renegado. 
Cuarenta lunas él no durmiera en mi seno, 
que sólo por ser tuyo me hubiese abandonado. 
Y en qué huertas en flor, junto a qué aguas corrientes 
lavara, en primavera, su sangre de mi pena, 
si fui triste en las landas y en las tierras clementes, 
y en toda tarde mística hablaría en sus venas. 
Y el horror de que un día, con la boca quemante 
de rencor, me dijera lo que dije a mi padre: 
«¿Por qué ha sido fecunda tu carne sollozante 
y se henchieron de néctar los pechos de mi madre?» 
Siento el amargo goce de que duermas abajo 
en tu lecho de tierra, y un hijo no meciera 
mi mano, por dormir yo también sin trabajos 
y sin remordimientos, bajo una zarza fiera. 
Porque yo no cerrara los párpados, y loca 
escuchase a través de la muerte, y me hincara, 
deshechas las rodillas, retorcida la boca, 
si lo viera pasar con mi fiebre en su cara. 
Y la tregua de Dios a mí no descendiera: 
en la carne inocente me hirieran los malvados, 
y por la eternidad mis venas exprimieran 
sobre mis hijos de ojos y de frente extasiados. 
¡Bendito pecho mío en que a mis gentes hundo 
y bendito mi vientre en que mi raza muere! 
¡La cara de mi madre ya no irá por el mundo 
ni su voz sobre el viento, trocada en miserere! 
La selva hecha cenizas retoñará cien veces 
y caerá cien veces, bajo el hacha, madura. 
Caeré para no alzarme en el mes de las mieses; 
conmigo entran los míos a la noche que dura. 
Y como si pagara la deuda de una raza, 
taladran los dolores mi pecho cual colmena. 
Vivo una vida entera en cada hora que pasa; 
como el río hacia el mar, van amargas mis venas. 
Mis pobres muertos miran el sol y los ponientes 
con un ansia tremenda, porque ya en mí se ciegan. 
Se me cansan los labios de las preces fervientes 
que antes que yo enmudezca por mi canción entregan. 
No sembré por mi troje, no enseñé para hacerme 
un brazo con amor para la hora postrera, 
cuando mi cuello roto no pueda sostenerme 
y mi mano tantee la sábana ligera. 
Apacenté los hijos ajenos, colmé el troje 
con los trigos divinos, y sólo a Ti espero, 
¡Padre nuestro que estás en los cielos!, recoge 
mi cabeza mendiga, si en esta noche muero.";"gabriela_mistral";"poema_del_hijo"
"93";"
Ojitos de las estrellas 
abiertos en un oscuro 
terciopelo: de lo alto, 
¿me veis puro? 
Ojitos de las estrellas, 
prendidos en el sereno 
cielo, decid: desde arriba, 
¿me veis bueno? 
Ojitos de las estrellas, 
de pestañitas inquietas, 
¿por qué sois azules, rojos 
y violetas? 
Ojitos de la pupila 
curiosa y trasnochadora, 
¿por qué os borra con sus rosas 
la aurora? 
Ojitos, salpicaduras 
de lágrimas o rocío, 
cuando tembláis allá arriba, 
¿es de frío? 
Ojitos de las estrellas, 
fijo en una y otra os juro 
que me habéis de mirar siempre, 
siempre puro.";"gabriela_mistral";"promesa_a_las_estrellas"
"94";"
Entre los gestos del mundo 
recibí el que me dan las puertas. 
En la luz yo las he visto 
o selladas o entreabiertas 
y volviendo sus espaldas 
del color de la vulpeja. 
¿Por qué fue que las hicimos 
para ser sus prisioneras? 
Del gran fruto de la casa 
son la cáscara avarienta. 
El fuego amigo que gozan 
a la ruta no lo prestan. 
Canto que adentro cantamos 
lo sofocan sus maderas 
y a su dicha no convidan 
como la granada abierta: 
¡Sibilas llenas de polvo, 
nunca mozas, nacidas viejas! 
Parecen tristes moluscos 
sin marea y sin arenas.  
Parecen, en lo ceñudo, 
la nube de la tormenta. 
A las sayas verticales 
de la Muerte se asemejan 
y yo las abro y las paso 
como la caña que tiembla. 
«¡No!», dicen a las mañanas 
aunque las bañen, las tiernas. 
Dicen «¡No!» al viento marino 
que en su frente palmotea 
y al olor de pinos nuevos 
que se viene por la Sierra. 
Y lo mismo que Casandra, 
no salvan aunque bien sepan: 
porque mi duro destino 
él también pasó mi puerta. 
Cuando golpeo me turban 
igual que la vez primera. 
El seco dintel da luces 
como la espada despierta 
y los batientes se avivan 
en escapadas gacelas. 
Entro como quien levanta 
paño de cara encubierta, 
sin saber lo que me tiene 
mi casa de angosta almendra 
y pregunto si me aguarda 
mi salvación o mi pérdida. 
Ya quiero irme y dejar 
el sobrehaz de la Tierra, 
el horizonte que acaba 
como un ciervo, de tristeza, 
y las puertas de los hombres 
selladas como cisternas. 
Por no voltear en la mano 
sus llaves de anguilas muertas 
y no oírles más el crótalo 
que me sigue la carrera. 
Voy a cruzar sin gemido 
la última vez por ellas 
y a alejarme tan gloriosa 
como la esclava liberta, 
siguiendo el cardumen vivo 
de mis muertos que me llevan. 
No estarán allá rayados 
por cubo y cubo de puertas 
ni ofendidos por sus muros 
como el herido en sus vendas. 
Vendrán a mí sin embozo, 
oreados de luz eterna. 
Cantaremos a mitad 
de los cielos y la tierra. 
Con el canto apasionado 
heriremos puerta y puerta 
y saldrán de ellas los hombres 
como niños que despiertan 
al oír que se descuajan 
y que van cayendo muertas.";"gabriela_mistral";"puertas"
"95";"
Tengo la dicha fiel 
y la dicha perdida: 
la una como rosa, 
la otra como espina. 
De lo que me robaron 
no fui desposeída; 
tengo la dicha fiel 
y la dicha perdida, 
y estoy rica de púrpura 
y de melancolía. 
¡Ay, qué amante es la rosa 
y qué amada la espina! 
Como el doble contorno 
de dos frutas mellizas 
tengo la dicha fiel 
y la dicha perdida.";"gabriela_mistral";"riqueza"
"96";"
Azul loco y verde loco 
del lino en rama y en flor. 
Mareando de oleadas 
baila el lindo azuleador. 
Cuando el azul se deshoja, 
sigue el verde danzador: 
verde-trébol, verde-oliva 
y el gayo verde-limón. 
¡Vaya hermosura! 
¡Vaya el Color! 
Rojo manso y rojo bravo 
?rosa y clavel reventón?. 
Cuando los verdes se rinden, 
él salta como un campeón. 
Bailan uno tras el otro, 
no se sabe cuál mejor, 
y los rojos bailan tanto 
que se queman en su ardor. 
¡Vaya locura! 
¡Vaya el Color! 
El amarillo se viene 
grande y lleno de fervor 
y le abren paso todos 
como viendo a Agamenón. 
A lo humano y lo divino 
baila el santo resplandor: 
aromas gajos dorados 
y el azafrán volador. 
¡Vaya delirio! 
¡Vaya el Color! 
Y por fin se van siguiendo 
al pavo-real del sol, 
que los recoge y los lleva 
como un padre o un ladrón. 
Mano a mano con nosotros 
todos eran, ya no son: 
¡El cuento del mundo muere 
al morir el Contador!";"gabriela_mistral";"ronda_de_los_colores"
"97";"
I 
Ruth moabita a espigar va a las eras, 
aunque no tiene ni un campo mezquino. 
Piensa que es Dios dueño de las praderas 
y que ella espiga en un predio divino. 
El sol caldeo su espalda acuchilla, 
baña terrible su dorso inclinado; 
arde de fiebre su leve mejilla, 
y la fatiga le rinde el costado. 
Booz se ha sentado en la parva abundosa. 
El trigal es una onda infinita, 
desde la sierra hasta donde él reposa, 
que la albundancia ha cegado el camino... 
¡Y en la onda de oro la Ruth moabita  
viene, espigando, a encontrar su destino!  
II 
Booz miró a Ruth, y a los recolectadores 
dijo: «Dejad que recoja confiada...» 
Y sonrieron los espigadores, 
viendo del viejo la absorta mirada... 
Eran sus barbas dos sendas de flores, 
su ojo dulzura, reposo el semblante; 
su voz pasaba de alcor en alcores, 
pero podía dormir a un infante... 
Ruth lo miró de la planta a la frente, 
y fue sus ojos saciados bajando, 
como el que bebe en inmensa corriente... 
Al regresar a la aldea, los mozos 
que ella encontró la miraron temblando. 
Pero en su sueño Booz fue su esposo... 
III 
Y aquella noche el patriarca en la era 
viendo los astros que laten de anhelo, 
recordó aquello que a Abraham prometiera 
Jehová: más hijos que estrellas dio al cielo. 
Y suspiró por su lecho baldío, 
rezó llorando, e hizo sitio en la almohada 
para la que, como baja el rocío, 
hacia él vendría en la noche callada. 
Ruth vio en los astros los ojos con llanto 
de Booz llamándola, y estremecida, 
dejó su lecho, y se fue por el campo...  
Dormía el justo, hecho paz y belleza. 
Ruth, más callada que espiga vencida, 
puso en el pecho de Booz su cabeza.";"gabriela_mistral";"ruth"
"98";"
Todas íbamos a ser reinas, 
de cuatro reinos sobre el mar: 
Rosalía con Efigenia 
y Lucila con Soledad. 
En el valle de Elqui, ceñido 
de cien montañas o de más, 
que como ofrendas o tributos 
arden en rojo y azafrán, 
Lo decíamos embriagadas, 
y lo tuvimos por verdad, 
que seríamos todas reinas 
y llegaríamos al mar. 
Con las trenzas de los siete años, 
y batas claras de percal, 
persiguiendo tordos huidos 
en la sombra del higueral, 
De los cuatro reinos, decíamos, 
indudables como el Korán, 
que por grandes y por cabales 
alcanzarían hasta el mar. 
Cuatro esposos desposarían, 
por el tiempo de desposar, 
y eran reyes y cantadores 
como David, rey de Judá. 
Y de ser grandes nuestros reinos, 
ellos tendrían, sin faltar, 
mares verdes, mares de algas, 
y el ave loca del faisán. 
Y de tener todos los frutos, 
árbol de leche, árbol del pan, 
el guayacán no cortaríamos 
ni morderíamos metal. 
Todas íbamos a ser reinas, 
y de verídico reinar; 
pero ninguna ha sido reina 
ni en Arauco ni en Copán. 
Rosalía besó marino 
ya desposado en el mar, 
y al besador, en las Guaitecas, 
se lo comió la tempestad. 
Soledad crió siete hermanos 
y su sangre dejó en su pan, 
y sus ojos quedaron negros 
de no haber visto nunca el mar. 
En las viñas de Montegrande, 
con su puro seno candeal, 
mece los hijos de otras reinas 
y los suyos no mecerá. 
Efigenia cruzó extranjero 
en las rutas, y sin hablar, 
le siguió, sin saberle nombre, 
porque el hombre parece el mar. 
Y Lucila, que hablaba a río, 
a montaña y cañaveral, 
en las lunas de la locura 
recibió reino de verdad. 
En las nubes contó diez hijos 
y en los salares su reinar, 
en los ríos ha visto esposos 
y su manto en la tempestad. 
Pero en el Valle de Elqui, donde 
son cien montañas o son más, 
cantan las otras que vinieron 
y las que vienen cantarán: 
?«En la tierra seremos reinas, 
y de verídico reinar, 
y siendo grandes nuestros reinos, 
llegaremos todas al mar».";"gabriela_mistral";"todas_íbamos_a_ser_reinas"
"99";"
Los astros son ronda de niños, 
jugando la tierra a espiar... 
Los trigos son talles de niñas 
jugando a ondular..., a ondular... 
Los ríos son rondas de niños 
jugando a encontrarse en el mar... 
Las olas son rondas de niñas, 
jugando la Tierra a abrazar...";"gabriela_mistral";"todo_es_ronda"
"100";"
Tres árboles caídos 
quedaron a la orilla del sendero. 
El leñador los olvidó, y conversan 
apretados de amor, como tres ciegos. 
El sol de ocaso pone 
su sangre viva en los hendidos leños 
¡y se llevan los vientos la fragancia 
de su costado abierto! 
Uno torcido, tiende 
su brazo inmenso y de follaje trémulo 
hacia el otro, y sus heridas 
como dos ojos son, llenos de ruego. 
El leñador los olvidó. La noche 
vendrá. Estaré con ellos. 
Recibiré en mi corazón sus mansas 
resinas. Me serán como de fuego. 
¡Y mudos y ceñidos, 
nos halle el día en un montón de duelo!";"gabriela_mistral";"tres_árboles"
"101";"
Si tú me miras, yo me vuelvo hermosa 
como la hierba a que bajó el rocío, 
y desconocerán mi faz gloriosa 
las altas cañas cuando baje al río. 
Tengo vergüenza de mi boca triste, 
de mi voz rota y mis rodillas rudas; 
ahora que me miraste y que viniste, 
me encontré pobre y me palpé desnuda. 
Ninguna piedra en el camino hallaste 
más desnuda de luz en la alborada 
que esta mujer a la que levantaste, 
porque oíste su canto, la mirada. 
Yo callaré para que no conozcan 
mi dicha los que pasan por el llano, 
en el fulgor que da a mi frente tosca 
en la tremolación que hay en mi mano... 
Es noche y baja a la hierba el rocío; 
mírame largo y habla con ternura, 
¡que ya mañana al descender al río 
lo que besaste llevará hermosura!";"gabriela_mistral";"vergüenza"
"102";"
¿Y nunca, nunca más, ni en noches llenas 
de temblor de astros, ni en las alboradas 
vírgenes, ni en las tardes inmoladas? 
¿Al margen de ningún sendero pálido, 
que ciñe el campo, al margen de ninguna 
fontana trémula, blanca de luna? 
¿Bajo las trenzaduras de la selva, 
donde llamándolo me ha anochecido, 
ni en la gruta que vuelve mi alarido? 
¡Oh, no! ¡Volverlo a ver, no importa dónde, 
en remansos de cielo o en vórtice hervidor, 
bajo unas lunas plácidas o en un cárdeno horror! 
¡Y ser con él todas las primaveras 
y los inviernos, en un angustiado 
nudo, en torno a su cuello ensangrentado!";"gabriela_mistral";"volverlo_a_ver"
"103";"
Yo canto lo que tú amabas, vida mía,
por si te acercas y escuchas, vida mía,
por si te acuerdas del mundo que viviste,
al atardecer yo canto, sombra mía.
Yo no quiero enmudecer, vida mía.
¿Cómo sin mi grito fiel me hallarías?
¿Cuál señal, cuál me declara, vida mía?
Soy la misma que fue tuya, vida mía.
Ni lenta ni trascordada ni perdida.
Acude al anochecer, vida mía;
ven recordando un canto, vida mía,
si la canción reconoces de aprendida
y si mi nombre recuerdas todavía.
Te espero sin plazo ni tiempo.
No temas noche, neblina ni aguacero.
Acude con sendero o sin sendero.
Llámame a donde tú eres, alma mía,
y marcha recto hacia mí, compañero.";"gabriela_mistral";"yo_canto_lo_que_tú_amabas"
"104";"
Es la noche desamparo 
de las sierras hasta el mar. 
Pero yo, la que te mece, 
¡yo no tengo soledad! 
Es el cielo desamparo 
si la Luna cae al mar. 
Pero yo, la que te estrecha, 
¡yo no tengo soledad! 
Es el mundo desamparo 
y la carne triste va. 
Pero yo, la que te oprime, 
¡yo no tengo soledad!";"gabriela_mistral";"yo_no_tengo_soledad"
